#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-11-14T21:13:34 [V7.4.1]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-11-14T21:13:34	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-source=J/A+A/537/A146/iso&-order=I&-out=logAge&logAge=7&-out=iso&iso=iso&-out=Rot&Rot=r&-out=Mini&-out=Zini&Zini=0.014&-out=Mass&-out=logL&-out=logTe&-out=Mbol&-out=Vmag&-out=U-B&-out=B-V&-out=logg&-out=Veq&-out=OOc&-out=logdM/dtm&-out=He4&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.1	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35370146
#Name: J/A+A/537/A146
#Title: Stellar models with rotation. 0.8<M<120, Z=0.014 (Ekstrom+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/a+a/537/a146	    IVOID of underlying data collection
#INFO	creator=Ekstrom S.	    First author or institution
#INFO	cites=bibcode:2012A&A...537A.146E	    Article or Data origin sources
#INFO	editor=Astronomy and Astrophysics	    Editor name (article)
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/537/A146	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35370146	    Dataset identifier that can be used for citation
#INFO	publication_date=2012-04-03	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_537_A146_iso:
#Name: J/A+A/537/A146/iso
#Title: Isochrnones
#Column	logAge	(F4.1)	Initial age	[ucd=time.age]
#Column	iso	(A3)	Isochrone for this age	[ucd=meta.ref.url]
#Column	Rot	(A1)	[nr] r for rotation, n for no rotation	[ucd=meta.code]
#Column	Mini	(F7.3)	Initial mass	[ucd=phys.mass]
#Column	Zini	(F5.3)	[0.014] Initial metallicity	[ucd=phys.abund.Z]
#Column	Mass	(F7.3)	Actual mass at the age of the isochrone	[ucd=phys.mass]
#Column	logL	(F7.3)	Luminosity in log scale	[ucd=phys.luminosity]
#Column	logTe	(F5.3)	Effective temperature in log scale	[ucd=phys.temperature.effective;instr.scale]
#Column	Mbol	(F7.3)	Bolometric magnitude	[ucd=phys.magAbs.bol]
#Column	Vmag	(F7.3)	V-band absolute magnitude	[ucd=phot.mag;em.opt.V]
#Column	U-B	(F6.3)	U-B colour index	[ucd=phot.color;em.opt.U;em.opt.B]
#Column	B-V	(F6.3)	B-V colour index	[ucd=phot.color;em.opt.B;em.opt.V]
#Column	logg	(F6.3)	Polar effective surface gravity in log scale	[ucd=instr.scale]
#Column	Veq	(F9.2)	Equatorial velocity	[ucd=phys.veloc;pos.eq]
#Column	OOc	(F7.4)	Actual {Omega}_surf_/{Omega}_crit_	[ucd=stat.fit.param]
#Column	logdM/dtm	(F8.3)	Mechanical mass loss in log scale	[ucd=phys.mass.loss]
#Column	He4	(E9.2)	4He surface abundance (mass fraction)	[ucd=phys.abund]
logAge	iso	Rot	Mini	Zini	Mass	logL	logTe	Mbol	Vmag	U-B	B-V	logg	Veq	OOc	logdM/dtm	He4
 7.1	iso	r	 16.801	0.014	 11.235	  4.972	3.663	 -7.680	 -7.376	 0.983	 1.118	 0.123	     0.08	 0.0050	   0.000	 4.20e-01
 7.1	iso	r	 16.801	0.014	 11.234	  4.972	3.665	 -7.680	 -7.383	 0.970	 1.111	 0.127	     0.08	 0.0050	   0.000	 4.20e-01
 7.1	iso	r	 16.802	0.014	 11.231	  4.972	3.666	 -7.681	 -7.389	 0.961	 1.106	 0.131	     0.08	 0.0051	   0.000	 4.20e-01
 7.1	iso	r	 16.802	0.014	 11.229	  4.972	3.666	 -7.681	 -7.395	 0.951	 1.101	 0.134	     0.09	 0.0051	   0.000	 4.20e-01
 7.1	iso	r	 16.803	0.014	 11.227	  4.972	3.667	 -7.681	 -7.401	 0.942	 1.096	 0.138	     0.09	 0.0052	   0.000	 4.20e-01
 7.1	iso	r	 16.803	0.014	 11.224	  4.972	3.668	 -7.681	 -7.407	 0.932	 1.090	 0.141	     0.09	 0.0053	   0.000	 4.20e-01
 7.1	iso	r	 16.804	0.014	 11.220	  4.973	3.670	 -7.682	 -7.417	 0.916	 1.081	 0.147	     0.09	 0.0053	   0.000	 4.20e-01
 7.1	iso	r	 16.806	0.014	 11.213	  4.973	3.670	 -7.682	 -7.419	 0.914	 1.080	 0.147	     0.09	 0.0052	   0.000	 4.20e-01
 7.1	iso	r	 16.810	0.014	 11.199	  4.973	3.671	 -7.684	 -7.424	 0.907	 1.076	 0.149	     0.08	 0.0045	   0.000	 4.21e-01
 7.1	iso	r	 16.811	0.014	 11.195	  4.974	3.672	 -7.684	 -7.430	 0.898	 1.072	 0.152	     0.08	 0.0047	   0.000	 4.21e-01
 7.1	iso	r	 16.812	0.014	 11.192	  4.974	3.672	 -7.684	 -7.436	 0.888	 1.066	 0.156	     0.08	 0.0049	   0.000	 4.21e-01
 7.1	iso	r	 16.813	0.014	 11.188	  4.974	3.673	 -7.684	 -7.442	 0.879	 1.061	 0.159	     0.08	 0.0051	   0.000	 4.21e-01
 7.1	iso	r	 16.814	0.014	 11.185	  4.974	3.675	 -7.685	 -7.452	 0.862	 1.052	 0.165	     0.08	 0.0051	   0.000	 4.21e-01
 7.1	iso	r	 16.815	0.014	 11.181	  4.974	3.676	 -7.685	 -7.462	 0.845	 1.043	 0.171	     0.08	 0.0051	   0.000	 4.21e-01
 7.1	iso	r	 16.815	0.014	 11.178	  4.974	3.678	 -7.686	 -7.470	 0.833	 1.034	 0.177	     0.08	 0.0051	   0.000	 4.21e-01
 7.1	iso	r	 16.816	0.014	 11.174	  4.974	3.679	 -7.686	 -7.475	 0.824	 1.026	 0.183	     0.08	 0.0050	   0.000	 4.21e-01
 7.1	iso	r	 16.817	0.014	 11.171	  4.974	3.681	 -7.686	 -7.481	 0.814	 1.018	 0.188	     0.08	 0.0049	   0.000	 4.21e-01
 7.1	iso	r	 16.819	0.014	 11.164	  4.975	3.682	 -7.687	 -7.485	 0.808	 1.012	 0.191	     0.08	 0.0049	   0.000	 4.22e-01
 7.1	iso	r	 16.823	0.014	 11.151	  4.975	3.682	 -7.688	 -7.488	 0.804	 1.009	 0.192	     0.08	 0.0049	   0.000	 4.22e-01
 7.1	iso	r	 16.831	0.014	 11.124	  4.976	3.684	 -7.691	 -7.498	 0.793	 1.000	 0.197	     0.08	 0.0049	   0.000	 4.23e-01
 7.1	iso	r	 16.835	0.014	 11.110	  4.977	3.686	 -7.692	 -7.504	 0.783	 0.991	 0.202	     0.08	 0.0048	   0.000	 4.23e-01
 7.1	iso	r	 16.838	0.014	 11.097	  4.977	3.687	 -7.693	 -7.511	 0.774	 0.984	 0.206	     0.07	 0.0043	   0.000	 4.23e-01
 7.1	iso	r	 16.840	0.014	 11.090	  4.978	3.688	 -7.694	 -7.515	 0.768	 0.978	 0.210	     0.07	 0.0047	   0.000	 4.23e-01
 7.1	iso	r	 16.842	0.014	 11.083	  4.978	3.689	 -7.694	 -7.519	 0.762	 0.973	 0.213	     0.08	 0.0049	   0.000	 4.23e-01
 7.1	iso	r	 16.844	0.014	 11.077	  4.978	3.690	 -7.695	 -7.523	 0.756	 0.968	 0.216	     0.08	 0.0048	   0.000	 4.24e-01
 7.1	iso	r	 16.846	0.014	 11.070	  4.978	3.691	 -7.696	 -7.528	 0.749	 0.962	 0.219	     0.07	 0.0046	   0.000	 4.24e-01
 7.1	iso	r	 16.847	0.014	 11.067	  4.978	3.692	 -7.696	 -7.531	 0.743	 0.957	 0.223	     0.07	 0.0046	   0.000	 4.24e-01
 7.1	iso	r	 16.849	0.014	 11.060	  4.979	3.693	 -7.697	 -7.538	 0.733	 0.948	 0.228	     0.07	 0.0045	   0.000	 4.24e-01
 7.1	iso	r	 16.851	0.014	 11.053	  4.979	3.694	 -7.697	 -7.544	 0.724	 0.940	 0.233	     0.07	 0.0044	   0.000	 4.24e-01
 7.1	iso	r	 16.852	0.014	 11.050	  4.979	3.696	 -7.698	 -7.548	 0.716	 0.934	 0.238	     0.07	 0.0045	   0.000	 4.24e-01
 7.1	iso	r	 16.853	0.014	 11.047	  4.979	3.697	 -7.698	 -7.553	 0.708	 0.927	 0.242	     0.07	 0.0046	   0.000	 4.24e-01
 7.1	iso	r	 16.854	0.014	 11.044	  4.979	3.698	 -7.698	 -7.558	 0.700	 0.920	 0.247	     0.07	 0.0047	   0.000	 4.24e-01
 7.1	iso	r	 16.855	0.014	 11.040	  4.979	3.699	 -7.698	 -7.561	 0.695	 0.915	 0.250	     0.08	 0.0048	   0.000	 4.24e-01
 7.1	iso	r	 16.856	0.014	 11.037	  4.980	3.700	 -7.699	 -7.564	 0.689	 0.909	 0.254	     0.08	 0.0049	   0.000	 4.24e-01
 7.1	iso	r	 16.856	0.014	 11.035	  4.980	3.700	 -7.699	 -7.566	 0.686	 0.906	 0.256	     0.08	 0.0050	   0.000	 4.24e-01
 7.1	iso	r	 16.856	0.014	 11.033	  4.980	3.702	 -7.699	 -7.570	 0.679	 0.899	 0.261	     0.08	 0.0050	   0.000	 4.25e-01
 7.1	iso	r	 16.857	0.014	 11.032	  4.980	3.703	 -7.699	 -7.573	 0.671	 0.891	 0.266	     0.09	 0.0051	   0.000	 4.25e-01
 7.1	iso	r	 16.857	0.014	 11.031	  4.980	3.704	 -7.699	 -7.577	 0.664	 0.884	 0.271	     0.09	 0.0051	   0.000	 4.25e-01
 7.1	iso	r	 16.857	0.014	 11.030	  4.980	3.706	 -7.699	 -7.580	 0.657	 0.877	 0.277	     0.09	 0.0052	   0.000	 4.25e-01
 7.1	iso	r	 16.857	0.014	 11.029	  4.979	3.707	 -7.699	 -7.584	 0.652	 0.871	 0.282	     0.09	 0.0053	   0.000	 4.25e-01
 7.1	iso	r	 16.857	0.014	 11.028	  4.979	3.708	 -7.698	 -7.588	 0.646	 0.865	 0.287	     0.10	 0.0053	   0.000	 4.25e-01
 7.1	iso	r	 16.857	0.014	 11.027	  4.979	3.710	 -7.698	 -7.592	 0.641	 0.858	 0.292	     0.10	 0.0054	   0.000	 4.25e-01
 7.1	iso	r	 16.857	0.014	 11.026	  4.979	3.711	 -7.698	 -7.595	 0.635	 0.852	 0.297	     0.10	 0.0054	   0.000	 4.25e-01
 7.1	iso	r	 16.857	0.014	 11.025	  4.979	3.712	 -7.698	 -7.599	 0.630	 0.846	 0.303	     0.10	 0.0055	   0.000	 4.25e-01
 7.1	iso	r	 16.858	0.014	 11.024	  4.979	3.714	 -7.698	 -7.603	 0.624	 0.840	 0.308	     0.11	 0.0055	   0.000	 4.25e-01
 7.1	iso	r	 16.858	0.014	 11.022	  4.979	3.715	 -7.698	 -7.606	 0.619	 0.834	 0.313	     0.11	 0.0056	   0.000	 4.25e-01
 7.1	iso	r	 16.858	0.014	 11.021	  4.979	3.716	 -7.698	 -7.610	 0.613	 0.828	 0.318	     0.11	 0.0056	   0.000	 4.25e-01
 7.1	iso	r	 16.858	0.014	 11.020	  4.979	3.717	 -7.698	 -7.614	 0.608	 0.821	 0.323	     0.11	 0.0057	   0.000	 4.25e-01
 7.1	iso	r	 16.858	0.014	 11.019	  4.979	3.719	 -7.698	 -7.617	 0.602	 0.815	 0.329	     0.12	 0.0057	   0.000	 4.25e-01
 7.1	iso	r	 16.858	0.014	 11.018	  4.979	3.720	 -7.698	 -7.621	 0.597	 0.809	 0.334	     0.12	 0.0058	   0.000	 4.25e-01
 7.1	iso	r	 16.858	0.014	 11.017	  4.979	3.721	 -7.697	 -7.625	 0.591	 0.803	 0.339	     0.12	 0.0059	   0.000	 4.25e-01
 7.1	iso	r	 16.858	0.014	 11.016	  4.979	3.723	 -7.697	 -7.628	 0.586	 0.797	 0.344	     0.12	 0.0059	   0.000	 4.25e-01
 7.1	iso	r	 16.858	0.014	 11.015	  4.979	3.724	 -7.697	 -7.632	 0.580	 0.790	 0.350	     0.13	 0.0060	   0.000	 4.25e-01
 7.1	iso	r	 16.859	0.014	 11.014	  4.979	3.725	 -7.697	 -7.636	 0.575	 0.784	 0.355	     0.13	 0.0060	   0.000	 4.25e-01
 7.1	iso	r	 16.859	0.014	 11.013	  4.979	3.726	 -7.697	 -7.639	 0.569	 0.778	 0.360	     0.13	 0.0061	   0.000	 4.25e-01
 7.1	iso	r	 16.859	0.014	 11.012	  4.979	3.728	 -7.697	 -7.643	 0.564	 0.772	 0.365	     0.13	 0.0061	   0.000	 4.25e-01
 7.1	iso	r	 16.859	0.014	 11.011	  4.979	3.729	 -7.697	 -7.647	 0.558	 0.766	 0.370	     0.14	 0.0062	   0.000	 4.25e-01
 7.1	iso	r	 16.859	0.014	 11.008	  4.979	3.731	 -7.697	 -7.651	 0.552	 0.758	 0.377	     0.13	 0.0061	   0.000	 4.25e-01
 7.1	iso	r	 16.859	0.014	 11.005	  4.979	3.732	 -7.697	 -7.654	 0.547	 0.753	 0.381	     0.13	 0.0060	   0.000	 4.25e-01
 7.1	iso	r	 16.860	0.014	 11.002	  4.979	3.733	 -7.697	 -7.658	 0.542	 0.747	 0.386	     0.13	 0.0059	   0.000	 4.26e-01
 7.1	iso	r	 16.860	0.014	 11.000	  4.979	3.734	 -7.697	 -7.661	 0.537	 0.741	 0.391	     0.12	 0.0058	   0.000	 4.26e-01
 7.1	iso	r	 16.860	0.014	 10.997	  4.979	3.735	 -7.696	 -7.665	 0.532	 0.736	 0.395	     0.12	 0.0057	   0.000	 4.26e-01
 7.1	iso	r	 16.860	0.014	 10.994	  4.979	3.737	 -7.696	 -7.668	 0.527	 0.730	 0.400	     0.12	 0.0056	   0.000	 4.26e-01
 7.1	iso	r	 16.861	0.014	 10.991	  4.979	3.738	 -7.696	 -7.671	 0.522	 0.725	 0.404	     0.11	 0.0056	   0.000	 4.26e-01
 7.1	iso	r	 16.861	0.014	 10.989	  4.978	3.739	 -7.696	 -7.675	 0.517	 0.719	 0.409	     0.11	 0.0055	   0.000	 4.26e-01
 7.1	iso	r	 16.861	0.014	 10.986	  4.978	3.740	 -7.696	 -7.678	 0.512	 0.714	 0.414	     0.10	 0.0054	   0.000	 4.26e-01
 7.1	iso	r	 16.861	0.014	 10.983	  4.978	3.741	 -7.696	 -7.681	 0.507	 0.708	 0.418	     0.10	 0.0053	   0.000	 4.26e-01
 7.1	iso	r	 16.862	0.014	 10.980	  4.978	3.742	 -7.696	 -7.685	 0.502	 0.702	 0.423	     0.10	 0.0052	   0.000	 4.26e-01
 7.1	iso	r	 16.862	0.014	 10.975	  4.978	3.744	 -7.696	 -7.689	 0.497	 0.694	 0.431	     0.10	 0.0052	   0.000	 4.26e-01
 7.1	iso	r	 16.862	0.014	 10.969	  4.978	3.747	 -7.696	 -7.694	 0.492	 0.684	 0.440	     0.10	 0.0052	   0.000	 4.26e-01
 7.1	iso	r	 16.862	0.014	 10.962	  4.978	3.749	 -7.695	 -7.698	 0.487	 0.674	 0.449	     0.11	 0.0052	   0.000	 4.26e-01
 7.1	iso	r	 16.863	0.014	 10.956	  4.978	3.751	 -7.695	 -7.702	 0.482	 0.664	 0.457	     0.11	 0.0053	   0.000	 4.26e-01
 7.1	iso	r	 16.863	0.014	 10.950	  4.978	3.753	 -7.694	 -7.707	 0.477	 0.655	 0.466	     0.11	 0.0053	   0.000	 4.26e-01
 7.1	iso	r	 16.863	0.014	 10.944	  4.978	3.756	 -7.694	 -7.711	 0.472	 0.645	 0.475	     0.12	 0.0053	   0.000	 4.27e-01
 7.1	iso	r	 16.863	0.014	 10.937	  4.977	3.758	 -7.693	 -7.716	 0.468	 0.635	 0.484	     0.12	 0.0054	   0.000	 4.27e-01
 7.1	iso	r	 16.863	0.014	 10.931	  4.977	3.760	 -7.693	 -7.720	 0.463	 0.626	 0.493	     0.12	 0.0054	   0.000	 4.27e-01
 7.1	iso	r	 16.864	0.014	 10.925	  4.977	3.762	 -7.693	 -7.725	 0.458	 0.616	 0.502	     0.13	 0.0054	   0.000	 4.27e-01
 7.1	iso	r	 16.864	0.014	 10.919	  4.977	3.765	 -7.692	 -7.729	 0.453	 0.606	 0.510	     0.13	 0.0055	   0.000	 4.27e-01
 7.1	iso	r	 16.864	0.014	 10.912	  4.977	3.767	 -7.692	 -7.733	 0.448	 0.597	 0.519	     0.13	 0.0055	   0.000	 4.27e-01
 7.1	iso	r	 16.864	0.014	 10.906	  4.977	3.769	 -7.691	 -7.736	 0.443	 0.589	 0.528	     0.14	 0.0055	   0.000	 4.27e-01
 7.1	iso	r	 16.865	0.014	 10.900	  4.976	3.771	 -7.691	 -7.739	 0.439	 0.580	 0.537	     0.14	 0.0056	   0.000	 4.27e-01
 7.1	iso	r	 16.865	0.014	 10.894	  4.976	3.774	 -7.691	 -7.742	 0.434	 0.572	 0.546	     0.14	 0.0056	   0.000	 4.27e-01
 7.1	iso	r	 16.865	0.014	 10.887	  4.976	3.776	 -7.690	 -7.745	 0.429	 0.564	 0.555	     0.15	 0.0057	   0.000	 4.27e-01
 7.1	iso	r	 16.865	0.014	 10.881	  4.976	3.778	 -7.690	 -7.748	 0.424	 0.556	 0.564	     0.15	 0.0057	   0.000	 4.28e-01
 7.1	iso	r	 16.866	0.014	 10.875	  4.976	3.780	 -7.689	 -7.750	 0.419	 0.547	 0.572	     0.15	 0.0057	   0.000	 4.28e-01
 7.1	iso	r	 16.866	0.014	 10.869	  4.976	3.782	 -7.689	 -7.753	 0.415	 0.539	 0.581	     0.16	 0.0058	   0.000	 4.28e-01
 7.1	iso	r	 16.866	0.014	 10.862	  4.975	3.785	 -7.688	 -7.756	 0.410	 0.531	 0.590	     0.16	 0.0058	   0.000	 4.28e-01
 7.1	iso	r	 16.866	0.014	 10.856	  4.975	3.787	 -7.688	 -7.759	 0.405	 0.522	 0.599	     0.16	 0.0058	   0.000	 4.28e-01
 7.1	iso	r	 16.867	0.014	 10.850	  4.975	3.789	 -7.688	 -7.762	 0.400	 0.514	 0.608	     0.17	 0.0059	   0.000	 4.28e-01
 7.1	iso	r	 16.867	0.014	 10.844	  4.975	3.791	 -7.687	 -7.765	 0.395	 0.506	 0.617	     0.17	 0.0059	   0.000	 4.28e-01
 7.1	iso	r	 16.867	0.014	 10.837	  4.975	3.794	 -7.687	 -7.768	 0.391	 0.498	 0.626	     0.17	 0.0059	   0.000	 4.28e-01
 7.1	iso	r	 16.867	0.014	 10.831	  4.975	3.796	 -7.686	 -7.769	 0.386	 0.491	 0.634	     0.18	 0.0060	   0.000	 4.28e-01
 7.1	iso	r	 16.868	0.014	 10.825	  4.974	3.798	 -7.686	 -7.771	 0.381	 0.483	 0.643	     0.18	 0.0060	   0.000	 4.29e-01
 7.1	iso	r	 16.868	0.014	 10.819	  4.974	3.800	 -7.686	 -7.773	 0.376	 0.476	 0.652	     0.18	 0.0060	   0.000	 4.29e-01
 7.1	iso	r	 16.868	0.014	 10.812	  4.974	3.803	 -7.685	 -7.774	 0.371	 0.469	 0.661	     0.19	 0.0061	   0.000	 4.29e-01
 7.1	iso	r	 16.868	0.014	 10.806	  4.974	3.805	 -7.685	 -7.776	 0.367	 0.461	 0.670	     0.19	 0.0061	   0.000	 4.29e-01
 7.1	iso	r	 16.868	0.014	 10.800	  4.974	3.807	 -7.684	 -7.778	 0.362	 0.454	 0.679	     0.19	 0.0061	   0.000	 4.29e-01
 7.1	iso	r	 16.869	0.014	 10.794	  4.974	3.809	 -7.684	 -7.780	 0.357	 0.447	 0.688	     0.20	 0.0062	   0.000	 4.29e-01
 7.1	iso	r	 16.869	0.014	 10.787	  4.973	3.812	 -7.684	 -7.781	 0.352	 0.439	 0.696	     0.20	 0.0062	   0.000	 4.29e-01
 7.1	iso	r	 16.869	0.014	 10.781	  4.973	3.814	 -7.683	 -7.783	 0.347	 0.432	 0.705	     0.20	 0.0063	   0.000	 4.29e-01
 7.1	iso	r	 16.869	0.014	 10.775	  4.973	3.816	 -7.683	 -7.785	 0.342	 0.425	 0.714	     0.21	 0.0063	   0.000	 4.29e-01
 7.1	iso	r	 16.870	0.014	 10.769	  4.973	3.818	 -7.682	 -7.787	 0.338	 0.418	 0.723	     0.21	 0.0063	   0.000	 4.29e-01
 7.1	iso	r	 16.870	0.014	 10.762	  4.973	3.820	 -7.682	 -7.788	 0.333	 0.410	 0.732	     0.21	 0.0064	   0.000	 4.30e-01
 7.1	iso	r	 16.870	0.014	 10.756	  4.973	3.823	 -7.682	 -7.790	 0.328	 0.403	 0.741	     0.22	 0.0064	   0.000	 4.30e-01
 7.1	iso	r	 16.870	0.014	 10.750	  4.972	3.825	 -7.681	 -7.792	 0.323	 0.396	 0.750	     0.22	 0.0064	   0.000	 4.30e-01
 7.1	iso	r	 16.871	0.014	 10.744	  4.972	3.827	 -7.681	 -7.794	 0.318	 0.388	 0.758	     0.22	 0.0065	   0.000	 4.30e-01
 7.1	iso	r	 16.871	0.014	 10.737	  4.972	3.829	 -7.680	 -7.795	 0.314	 0.381	 0.767	     0.23	 0.0065	   0.000	 4.30e-01
 7.1	iso	r	 16.871	0.014	 10.731	  4.972	3.832	 -7.680	 -7.797	 0.309	 0.374	 0.776	     0.23	 0.0065	   0.000	 4.30e-01
 7.1	iso	r	 16.871	0.014	 10.725	  4.972	3.834	 -7.680	 -7.799	 0.304	 0.366	 0.785	     0.23	 0.0066	   0.000	 4.30e-01
 7.1	iso	r	 16.872	0.014	 10.717	  4.972	3.836	 -7.679	 -7.801	 0.298	 0.358	 0.795	     0.24	 0.0066	   0.000	 4.30e-01
 7.1	iso	r	 16.873	0.014	 10.713	  4.972	3.837	 -7.680	 -7.802	 0.297	 0.356	 0.798	     0.23	 0.0065	   0.000	 4.30e-01
 7.1	iso	r	 16.875	0.014	 10.706	  4.972	3.839	 -7.680	 -7.804	 0.294	 0.351	 0.803	     0.22	 0.0064	   0.000	 4.31e-01
 7.1	iso	r	 16.879	0.014	 10.691	  4.973	3.842	 -7.682	 -7.808	 0.287	 0.341	 0.814	     0.20	 0.0061	   0.000	 4.31e-01
 7.1	iso	r	 16.882	0.014	 10.675	  4.973	3.845	 -7.683	 -7.812	 0.281	 0.331	 0.824	     0.19	 0.0058	   0.000	 4.31e-01
 7.1	iso	r	 16.886	0.014	 10.660	  4.974	3.848	 -7.684	 -7.815	 0.274	 0.323	 0.835	     0.17	 0.0055	   0.000	 4.32e-01
 7.1	iso	r	 16.890	0.014	 10.645	  4.974	3.851	 -7.685	 -7.816	 0.266	 0.314	 0.847	     0.19	 0.0057	   0.000	 4.32e-01
 7.1	iso	r	 16.894	0.014	 10.630	  4.974	3.854	 -7.686	 -7.818	 0.259	 0.305	 0.860	     0.21	 0.0059	   0.000	 4.32e-01
 7.1	iso	r	 16.898	0.014	 10.616	  4.975	3.857	 -7.686	 -7.819	 0.251	 0.296	 0.872	     0.23	 0.0061	   0.000	 4.33e-01
 7.1	iso	r	 16.901	0.014	 10.601	  4.975	3.861	 -7.687	 -7.820	 0.243	 0.287	 0.884	     0.25	 0.0062	   0.000	 4.33e-01
 7.1	iso	r	 16.905	0.014	 10.585	  4.975	3.864	 -7.688	 -7.822	 0.236	 0.278	 0.896	     0.27	 0.0063	   0.000	 4.33e-01
 7.1	iso	r	 16.909	0.014	 10.570	  4.976	3.867	 -7.689	 -7.824	 0.228	 0.269	 0.908	     0.29	 0.0064	   0.000	 4.34e-01
 7.1	iso	r	 16.913	0.014	 10.555	  4.976	3.870	 -7.690	 -7.825	 0.221	 0.260	 0.920	     0.30	 0.0065	   0.000	 4.34e-01
 7.1	iso	r	 16.917	0.014	 10.540	  4.976	3.874	 -7.690	 -7.826	 0.213	 0.251	 0.932	     0.31	 0.0065	   0.000	 4.34e-01
 7.1	iso	r	 16.919	0.014	 10.532	  4.976	3.876	 -7.691	 -7.827	 0.209	 0.246	 0.939	     0.30	 0.0064	   0.000	 4.35e-01
 7.1	iso	r	 16.920	0.014	 10.524	  4.976	3.877	 -7.691	 -7.828	 0.204	 0.240	 0.946	     0.29	 0.0062	   0.000	 4.35e-01
 7.1	iso	r	 16.922	0.014	 10.516	  4.976	3.879	 -7.691	 -7.828	 0.200	 0.235	 0.953	     0.28	 0.0061	   0.000	 4.35e-01
 7.1	iso	r	 16.924	0.014	 10.508	  4.977	3.881	 -7.692	 -7.829	 0.196	 0.230	 0.960	     0.27	 0.0060	   0.000	 4.35e-01
 7.1	iso	r	 16.926	0.014	 10.500	  4.977	3.883	 -7.692	 -7.830	 0.191	 0.225	 0.967	     0.25	 0.0058	   0.000	 4.35e-01
 7.1	iso	r	 16.928	0.014	 10.492	  4.977	3.885	 -7.692	 -7.831	 0.187	 0.220	 0.974	     0.24	 0.0057	   0.000	 4.36e-01
 7.1	iso	r	 16.930	0.014	 10.484	  4.977	3.887	 -7.692	 -7.831	 0.182	 0.215	 0.981	     0.23	 0.0055	   0.000	 4.36e-01
 7.1	iso	r	 16.932	0.014	 10.476	  4.977	3.889	 -7.693	 -7.832	 0.178	 0.209	 0.989	     0.22	 0.0054	   0.000	 4.36e-01
 7.1	iso	r	 16.934	0.014	 10.468	  4.977	3.891	 -7.693	 -7.833	 0.173	 0.204	 0.996	     0.22	 0.0054	   0.000	 4.36e-01
 7.1	iso	r	 16.936	0.014	 10.460	  4.977	3.893	 -7.693	 -7.832	 0.168	 0.198	 1.004	     0.22	 0.0053	   0.000	 4.36e-01
 7.1	iso	r	 16.938	0.014	 10.451	  4.977	3.895	 -7.693	 -7.827	 0.164	 0.192	 1.012	     0.22	 0.0052	   0.000	 4.37e-01
 7.1	iso	r	 16.940	0.014	 10.443	  4.977	3.897	 -7.694	 -7.823	 0.159	 0.187	 1.019	     0.21	 0.0052	   0.000	 4.37e-01
 7.1	iso	r	 16.941	0.014	 10.435	  4.978	3.899	 -7.694	 -7.818	 0.154	 0.181	 1.027	     0.21	 0.0051	   0.000	 4.37e-01
 7.1	iso	r	 16.943	0.014	 10.427	  4.978	3.901	 -7.694	 -7.814	 0.150	 0.176	 1.035	     0.21	 0.0051	   0.000	 4.37e-01
 7.1	iso	r	 16.945	0.014	 10.418	  4.978	3.903	 -7.694	 -7.809	 0.145	 0.170	 1.043	     0.21	 0.0050	   0.000	 4.37e-01
 7.1	iso	r	 16.947	0.014	 10.410	  4.978	3.905	 -7.694	 -7.805	 0.140	 0.165	 1.051	     0.21	 0.0050	   0.000	 4.37e-01
 7.1	iso	r	 16.949	0.014	 10.402	  4.978	3.907	 -7.694	 -7.800	 0.136	 0.159	 1.058	     0.23	 0.0051	   0.000	 4.38e-01
 7.1	iso	r	 16.951	0.014	 10.393	  4.978	3.909	 -7.695	 -7.796	 0.131	 0.153	 1.066	     0.25	 0.0052	   0.000	 4.38e-01
 7.1	iso	r	 16.953	0.014	 10.385	  4.978	3.911	 -7.695	 -7.791	 0.126	 0.148	 1.074	     0.27	 0.0054	   0.000	 4.38e-01
 7.1	iso	r	 16.955	0.014	 10.376	  4.978	3.913	 -7.695	 -7.787	 0.122	 0.142	 1.082	     0.29	 0.0055	   0.000	 4.38e-01
 7.1	iso	r	 16.957	0.014	 10.368	  4.978	3.915	 -7.695	 -7.778	 0.106	 0.136	 1.090	     0.31	 0.0056	   0.000	 4.38e-01
 7.1	iso	r	 16.959	0.014	 10.359	  4.978	3.918	 -7.696	 -7.766	 0.085	 0.131	 1.098	     0.33	 0.0058	   0.000	 4.39e-01
